0 2,0.5
0 4,0.125
0 7,0.125
0 8,0.125
0 10,0.125
1 22,0.25
1 85,0.25
1 919,0.25
1 1079,0.25
2 0,0.009950248756218905
2 4,0.0945273631840796
2 7,0.04975124378109453
2 8,0.06965174129353234
2 10,0.12935323383084577
2 11,0.004975124378109453
2 13,0.012437810945273632
2 14,0.012437810945273632
2 22,0.009950248756218905
2 31,0.009950248756218905
2 45,0.0024875621890547263
2 46,0.0024875621890547263
2 47,0.009950248756218905
2 48,0.03731343283582089
2 49,0.009950248756218905
2 84,0.007462686567164179
2 97,0.004975124378109453
2 102,0.009950248756218905
2 103,0.07462686567164178
2 104,0.004975124378109453
2 108,0.017412935323383085
2 109,0.017412935323383085
2 110,0.004975124378109453
2 111,0.0024875621890547263
2 113,0.004975124378109453
2 114,0.0024875621890547263
2 115,0.0024875621890547263
2 116,0.0024875621890547263
2 159,0.009950248756218905
2 160,0.004975124378109453
2 236,0.007462686567164179
2 261,0.004975124378109453
2 280,0.004975124378109453
2 366,0.004975124378109453
2 368,0.014925373134328358
2 369,0.004975124378109453
2 372,0.004975124378109453
2 512,0.0024875621890547263
2 527,0.007462686567164179
2 565,0.009950248756218905
2 568,0.004975124378109453
2 571,0.004975124378109453
2 584,0.009950248756218905
2 635,0.004975124378109453
2 646,0.0024875621890547263
2 653,0.004975124378109453
2 687,0.0024875621890547263
2 791,0.012437810945273632
2 803,0.012437810945273632
2 873,0.0024875621890547263
2 912,0.004975124378109453
2 919,0.004975124378109453
2 923,0.0024875621890547263
2 969,0.004975124378109453
2 971,0.0024875621890547263
2 972,0.014925373134328358
2 973,0.0024875621890547263
2 985,0.012437810945273632
2 1031,0.012437810945273632
2 1033,0.007462686567164179
2 1074,0.0024875621890547263
2 1075,0.007462686567164179
2 1076,0.0024875621890547263
2 1077,0.0024875621890547263
2 1079,0.014925373134328358
2 1080,0.0024875621890547263
2 1081,0.007462686567164179
2 1082,0.0024875621890547263
2 1083,0.004975124378109453
2 1084,0.007462686567164179
2 1085,0.009950248756218905
2 1086,0.004975124378109453
2 1087,0.0024875621890547263
2 1088,0.007462686567164179
2 1089,0.009950248756218905
2 1090,0.004975124378109453
2 1091,0.004975124378109453
2 1092,0.009950248756218905
2 1093,0.012437810945273632
2 1094,0.004975124378109453
2 1096,0.0024875621890547263
2 1097,0.004975124378109453
2 1098,0.0024875621890547263
2 1099,0.007462686567164179
2 1100,0.007462686567164179
2 1101,0.004975124378109453
2 1103,0.004975124378109453
2 1105,0.0024875621890547263
3 22,0.25
3 24,0.125
3 42,0.125
3 65,0.125
3 428,0.125
3 463,0.125
